date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:09:30	1186/1186	---M-Z	200	added ('OK')	application/javascript	etag:%224a2-62894c3e2ab5d-gzip%22	https://mamiguide.com/wp-content/plugins/simple-tags/assets/frontend/js/frontend.js?ver=3.28.1	D:/baby1/baby/mamiguide.com/wp-content/plugins/simple-tags/assets/frontend/js/frontend1b64.js	(from https://mamiguide.com/award/)
23:09:32	21006/21006	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2015:09:31%20GMT	https://mamiguide.com/wp-json/wp/v2/pages/33336	D:/baby1/baby/mamiguide.com/wp-json/wp/v2/pages/33336.json	(from https://mamiguide.com/award/)
23:09:32	1908618/1908618	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2015:09:31%20GMT	https://mamiguide.com/wp-json/	D:/baby1/baby/mamiguide.com/wp-json/index.html	(from https://mamiguide.com/award/)
23:09:32	793/793	---M-Z	200	added ('OK')	text/xml	date:Sun,%2015%20Dec%202024%2015:09:32%20GMT	https://mamiguide.com/xmlrpc.php?rsd	D:/baby1/baby/mamiguide.com/xmlrpc0db0.php	(from https://mamiguide.com/award/)
23:09:33	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2015%20Dec%202024%2015:09:32%20GMT	https://mamiguide.com/194a	D:/baby1/baby/mamiguide.com/194a	(from https://mamiguide.com/award/)
23:09:33	2714/2714	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2015:09:33%20GMT	https://mamiguide.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmamiguide.com%2Faward%2F	D:/baby1/baby/mamiguide.com/wp-json/oembed/1.0/embedb84a.json	(from https://mamiguide.com/award/)
23:09:34	5782/5782	---M-Z	200	added ('OK')	text/xml	date:Sun,%2015%20Dec%202024%2015:09:34%20GMT	https://mamiguide.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmamiguide.com%2Faward%2F&format=xml	D:/baby1/baby/mamiguide.com/wp-json/oembed/1.0/embed2d81	(from https://mamiguide.com/award/)
23:09:34	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2015%20Dec%202024%2015:09:34%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/baby1/baby/www.googletagmanager.com/gtm.545445.delayed	(from https://mamiguide.com/award/)
23:09:34	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2028%20Sep%201970%2006:00:00%20GMT	https://tr.line.me/tag.gif?c_t=lap&t_id=a887cf9f-2b15-4140-8cec-9a3391b0c558&e=pv&noscript=1	D:/baby1/baby/tr.line.me/tag9b0c.gif	(from https://mamiguide.com/award/)
23:09:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Dec%202024%2015:09:34%20GMT	http://ad.tagtoo.co/media/ad/track.js	D:/baby1/baby/ad.tagtoo.co/media/ad/track.56.delayed	(from https://mamiguide.com/award/)
23:09:35	7338/7338	---MCZ	200	added ('OK')	text/javascript	etag:W/%22fb3e9b6119f4e395dc1103142830f66d%22	https://ad.tagtoo.co:443/media/ad/track.js	D:/baby1/baby/ad.tagtoo.co_443/media/ad/track.js	(from https://mamiguide.com/award/)
23:09:35	6246/6246	---M--	200	added ('OK')	image/png	etag:%22abbec8b8818081bdfc831ae5c91d5b7e%22	https://mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2022/03/27071519/mamiguide-favicon-202203-100x100.png	D:/baby1/baby/mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2022/03/27071519/mamiguide-favicon-202203-100x100.png	(from https://mamiguide.com/award/)
23:09:36	19158/19158	---M--	200	added ('OK')	image/png	etag:%2251b40a410f5b125b8be4788b0aced880%22	https://mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2022/03/27071519/mamiguide-favicon-202203-200x200.png	D:/baby1/baby/mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2022/03/27071519/mamiguide-favicon-202203-200x200.png	(from https://mamiguide.com/award/)
23:09:36	11212/11212	---M--	200	added ('OK')	image/png	etag:%22f5ab87a6f4bf71db50d0da05e96b9058%22	https://mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2022/04/23125626/Logo-gold5-1.png	D:/baby1/baby/mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2022/04/23125626/Logo-gold5-1.png	(from https://mamiguide.com/award/)
23:09:37	129741/129741	---M--	200	added ('OK')	image/png	etag:%2200c5f633baa56e46c240403deec70d9e%22	https://mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2024/08/19121021/%e9%a6%96%e9%a0%81%e6%a8%99%e9%a0%ad-01.png	D:/baby1/baby/mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2024/08/19121021/%e9%a6%96%e9%a0%81%e6%a8%99%e9%a0%ad-01.png	(from https://mamiguide.com/award/)
23:09:37	76949/76949	---M--	200	added ('OK')	image/png	etag:%22483799f0a94083e628d652c6698b0e1e%22	https://mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2024/08/19121031/%e9%86%ab%e7%99%82%e8%b2%a2%e7%8d%bb-01.png	D:/baby1/baby/mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2024/08/19121031/%e9%86%ab%e7%99%82%e8%b2%a2%e7%8d%bb-01.png	(from https://mamiguide.com/award/)
23:09:38	71419/71419	---M--	200	added ('OK')	image/png	etag:%225fa72b839cc4a32c40f011d2ade952ae%22	https://mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2024/08/19121013/%e7%94%a2%e5%be%8c%e8%ad%b7%e7%90%86-01.png	D:/baby1/baby/mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2024/08/19121013/%e7%94%a2%e5%be%8c%e8%ad%b7%e7%90%86-01.png	(from https://mamiguide.com/award/)
23:09:38	195478/195478	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2015:09:38%20GMT	https://mamiguide.com/award/about/	D:/baby1/baby/mamiguide.com/award/about/index.html	(from https://mamiguide.com/award/)
23:09:39	222557/222557	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2015:09:38%20GMT	https://mamiguide.com/award/judges/	D:/baby1/baby/mamiguide.com/award/judges/index.html	(from https://mamiguide.com/award/)
23:09:39	180186/180186	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2015:09:38%20GMT	https://mamiguide.com/award/news/	D:/baby1/baby/mamiguide.com/award/news/index.html	(from https://mamiguide.com/award/)
23:09:39	67585/67585	---M--	200	added ('OK')	image/png	etag:%2206a8c80cbb2444a0efff4bc1c33f61bd%22	https://mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2024/08/19121011/%e5%84%aa%e8%b3%aa%e5%93%81%e7%89%8c-01.png	D:/baby1/baby/mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2024/08/19121011/%e5%84%aa%e8%b3%aa%e5%93%81%e7%89%8c-01.png	(from https://mamiguide.com/award/)
23:09:39	60019/60019	---M--	200	added ('OK')	image/png	etag:%22173a04f9123dc9205521ea34dcfdc9af%22	https://mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2024/09/02101723/%e9%a6%96%e9%a0%81%e5%ba%95%e6%a8%99-01.png	D:/baby1/baby/mamiguide.s3.ap-northeast-1.amazonaws.com/wp-content/uploads/2024/09/02101723/%e9%a6%96%e9%a0%81%e5%ba%95%e6%a8%99-01.png	(from https://mamiguide.com/award/)
23:09:44	174608/174608	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2015:09:40%20GMT	https://mamiguide.com/award/contact/	D:/baby1/baby/mamiguide.com/award/contact/index.html	(from https://mamiguide.com/award/)
23:09:44	415110/415110	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2015:09:40%20GMT	https://mamiguide.com/award/winners/	D:/baby1/baby/mamiguide.com/award/winners/index.html	(from https://mamiguide.com/award/)
23:09:44	267549/267549	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2015:09:40%20GMT	https://mamiguide.com/award/highlights/	D:/baby1/baby/mamiguide.com/award/highlights/index.html	(from https://mamiguide.com/award/)
23:09:44	253891/253891	---M-Z	200	added ('OK')	application/xml	etag:%223dfc3-5ec08897b3580-gzip%22	https://mamiguide.com/og_web/sitemap.xml	D:/baby1/baby/mamiguide.com/og_web/sitemap.xml	(from https://mamiguide.com/award/)
23:09:44	235249/235249	---M--	200	added ('OK')	application/pdf	etag:%22396f1-5ec08895cb100%22	https://mamiguide.com/og_web/MamiGuidePrivacyPolicy.pdf	D:/baby1/baby/mamiguide.com/og_web/MamiGuidePrivacyPolicy.pdf	(from https://mamiguide.com/award/)
23:09:44	104100/104100	---M-Z	200	added ('OK')	text/css	etag:%22196a4-62915226f0de0-gzip%22	https://mamiguide.com/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome6/fontawesome-all.min.css	D:/baby1/baby/mamiguide.com/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome6/fontawesome-all.min.css	(from https://mamiguide.com/award/)
23:09:44	17526/17526	---M-Z	200	added ('OK')	text/css	etag:%224476-62915226f0de0-gzip%22	https://mamiguide.com/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome6/fontawesome-v4-shims.min.css	D:/baby1/baby/mamiguide.com/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome6/fontawesome-v4-shims.min.css	(from https://mamiguide.com/award/)
23:09:45	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675318bd-4d7%22	https://mamiguide.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/baby1/baby/mamiguide.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://mamiguide.com/award/)
23:09:45	12815/12815	---M-Z	200	added ('OK')	text/css	etag:%22320f-62894c48d7530-gzip%22	https://mamiguide.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=wc-9.4.3	D:/baby1/baby/mamiguide.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks7a01.css	(from https://mamiguide.com/award/)
23:09:45	162/162	---M-Z	200	added ('OK')	text/css	etag:%22a2-6290105b27a7d-gzip%22	https://mamiguide.com/wp-content/plugins/elementor-pro/assets/css/modules/sticky.min.css?ver=3.25.5	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor-pro/assets/css/modules/sticky.min3e3b.css	(from https://mamiguide.com/award/)
23:09:45	95878/95878	---M-Z	200	added ('OK')	application/javascript	etag:%2217686-62894c2589943-gzip%22	https://mamiguide.com/wp-content/plugins/chaty/js/cht-front-script.min.js?ver=3.3.31726211816	D:/baby1/baby/mamiguide.com/wp-content/plugins/chaty/js/cht-front-script.min23e6.js	(from https://mamiguide.com/award/)
23:09:45	4776/4776	---M-Z	200	added ('OK')	application/javascript	etag:%2212a8-62894cefedd19-gzip%22	https://mamiguide.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	D:/baby1/baby/mamiguide.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://mamiguide.com/award/)
23:09:46	9141/9141	---M-Z	200	added ('OK')	application/javascript	etag:%2223b5-61590e5e091b4-gzip%22	https://mamiguide.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	D:/baby1/baby/mamiguide.com/wp-includes/js/dist/i18n.minc33c.js	(from https://mamiguide.com/award/)
23:09:46	12512/12512	---M-Z	200	added ('OK')	application/javascript	etag:%2230e0-62894c2b8eb3f-gzip%22	https://mamiguide.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.0.1	D:/baby1/baby/mamiguide.com/wp-content/plugins/contact-form-7/includes/swv/js/index37ad.js	(from https://mamiguide.com/award/)
23:09:46	13452/13452	---M-Z	200	added ('OK')	application/javascript	etag:%22348c-62894c2b8eb3f-gzip%22	https://mamiguide.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.0.1	D:/baby1/baby/mamiguide.com/wp-content/plugins/contact-form-7/includes/js/index37ad.js	(from https://mamiguide.com/award/)
23:09:46	21464/21464	---M-Z	200	added ('OK')	application/javascript	etag:%2253d8-61f739a46918d-gzip%22	https://mamiguide.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	D:/baby1/baby/mamiguide.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://mamiguide.com/award/)
23:09:47	10199/10199	---M-Z	200	added ('OK')	application/javascript	etag:%2227d7-61f739a46918d-gzip%22	https://mamiguide.com/wp-includes/js/jquery/ui/menu.min.js?ver=1.13.3	D:/baby1/baby/mamiguide.com/wp-includes/js/jquery/ui/menu.minb37e.js	(from https://mamiguide.com/award/)
23:09:47	457/457	---M-Z	200	added ('OK')	application/javascript	etag:%221c9-61590e5e0b0f4-gzip%22	https://mamiguide.com/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381	D:/baby1/baby/mamiguide.com/wp-includes/js/dist/dom-ready.min5346.js	(from https://mamiguide.com/award/)
23:09:47	2358/2358	---M-Z	200	added ('OK')	application/javascript	etag:%22936-62894cefebdd8-gzip%22	https://mamiguide.com/wp-includes/js/dist/a11y.min.js?ver=3156534cc54473497e14	D:/baby1/baby/mamiguide.com/wp-includes/js/dist/a11y.min3f73.js	(from https://mamiguide.com/award/)
23:09:47	8536/8536	---M-Z	200	added ('OK')	application/javascript	etag:%222158-61f739a46918d-gzip%22	https://mamiguide.com/wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.3	D:/baby1/baby/mamiguide.com/wp-includes/js/jquery/ui/autocomplete.minb37e.js	(from https://mamiguide.com/award/)
23:09:47	3428/3428	---M-Z	200	added ('OK')	application/javascript	etag:%22d64-61f739a46918d-gzip%22	https://mamiguide.com/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.3	D:/baby1/baby/mamiguide.com/wp-includes/js/jquery/ui/mouse.minb37e.js	(from https://mamiguide.com/award/)
23:09:48	25504/25504	---M-Z	200	added ('OK')	application/javascript	etag:%2263a0-61f739a46918d-gzip%22	https://mamiguide.com/wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.3	D:/baby1/baby/mamiguide.com/wp-includes/js/jquery/ui/sortable.minb37e.js	(from https://mamiguide.com/award/)
23:09:48	8449/8449	---M-Z	200	added ('OK')	application/javascript	etag:%222101-5ec359728faf2-gzip%22	https://mamiguide.com/wp-content/plugins/listeo-core/assets/js/uploads.min.js?ver=1.7.20	D:/baby1/baby/mamiguide.com/wp-content/plugins/listeo-core/assets/js/uploads.min727b.js	(from https://mamiguide.com/award/)
23:09:48	6959/6959	---M-Z	200	added ('OK')	application/javascript	etag:%221b2f-5ec3597290a92-gzip%22	https://mamiguide.com/wp-content/plugins/listeo-core/assets/js/ajax.search.min.js?ver=1.7.20	D:/baby1/baby/mamiguide.com/wp-content/plugins/listeo-core/assets/js/ajax.search.min727b.js	(from https://mamiguide.com/award/)
23:09:48	10628/10628	---M-Z	200	added ('OK')	application/javascript	etag:%222984-62894ceff0bf9-gzip%22	https://mamiguide.com/wp-includes/js/dist/vendor/react.min.js?ver=18.3.1	D:/baby1/baby/mamiguide.com/wp-includes/js/dist/vendor/react.mincb06.js	(from https://mamiguide.com/award/)
23:09:49	129351/129351	---M-Z	200	added ('OK')	application/javascript	etag:%221f947-62894ceff0bf9-gzip%22	https://mamiguide.com/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1	D:/baby1/baby/mamiguide.com/wp-includes/js/dist/vendor/react-dom.mincb06.js	(from https://mamiguide.com/award/)
23:09:49	1000/1000	---M-Z	200	added ('OK')	application/javascript	etag:%223e8-61590e5e08214-gzip%22	https://mamiguide.com/wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2	D:/baby1/baby/mamiguide.com/wp-includes/js/dist/escape-html.min3a9d.js	(from https://mamiguide.com/award/)
23:09:49	11978/11978	---M-Z	200	added ('OK')	application/javascript	etag:%222eca-61590e5e091b4-gzip%22	https://mamiguide.com/wp-includes/js/dist/element.min.js?ver=cb762d190aebbec25b27	D:/baby1/baby/mamiguide.com/wp-includes/js/dist/element.min1596.js	(from https://mamiguide.com/award/)
23:09:49	378384/378384	---MCZ	200	added ('OK')	application/javascript	etag:%225c610-62894c40d4661-gzip%22	https://mamiguide.com/wp-content/plugins/tutor/assets/js/tutor.min.js?ver=3.0.2	D:/baby1/baby/mamiguide.com/wp-content/plugins/tutor/assets/js/tutor.min5b75.js	(from https://mamiguide.com/award/)
23:09:49	11132/11132	---M-Z	200	added ('OK')	application/javascript	etag:%222b7c-5f90545e7d736-gzip%22	https://mamiguide.com/wp-includes/js/quicktags.min.js?ver=6.7.1	D:/baby1/baby/mamiguide.com/wp-includes/js/quicktags.min9704.js	(from https://mamiguide.com/award/)
23:09:50	1179/1179	---M-Z	200	added ('OK')	application/javascript	etag:%2249b-5ddb917c49240-gzip%22	https://mamiguide.com/wp-includes/js/jquery/jquery.ui.touch-punch.js?ver=0.2.2	D:/baby1/baby/mamiguide.com/wp-includes/js/jquery/jquery.ui.touch-punchc682.js	(from https://mamiguide.com/award/)
23:09:50	15440/15440	---M-Z	200	added ('OK')	application/javascript	etag:%223c50-62894c40d9482-gzip%22	https://mamiguide.com/wp-content/plugins/tutor/assets/lib/SocialShare/SocialShare.min.js?ver=3.0.2	D:/baby1/baby/mamiguide.com/wp-content/plugins/tutor/assets/lib/SocialShare/SocialShare.min5b75.js	(from https://mamiguide.com/award/)
23:09:50	358889/358889	---MCZ	200	added ('OK')	application/javascript	etag:%22579e9-62894c40d36c1-gzip%22	https://mamiguide.com/wp-content/plugins/tutor/assets/js/tutor-front.min.js?ver=3.0.2	D:/baby1/baby/mamiguide.com/wp-content/plugins/tutor/assets/js/tutor-front.min5b75.js	(from https://mamiguide.com/award/)
23:09:50	36748/36748	---M-Z	200	added ('OK')	application/javascript	etag:%228f8c-61f739a46918d-gzip%22	https://mamiguide.com/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.3	D:/baby1/baby/mamiguide.com/wp-includes/js/jquery/ui/datepicker.minb37e.js	(from https://mamiguide.com/award/)
23:09:51	50680/50680	---M-Z	200	added ('OK')	application/javascript	etag:%22c5f8-62894c3154589-gzip%22	https://mamiguide.com/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js?ver=4.1.4	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.mineda1.js	(from https://mamiguide.com/award/)
23:09:51	54498/54498	---M-Z	200	added ('OK')	application/javascript	etag:%22d4e2-5ebe01d665280-gzip%22	https://mamiguide.com/wp-content/themes/listeo/js/custom.js?ver=20170821	D:/baby1/baby/mamiguide.com/wp-content/themes/listeo/js/customd172.js	(from https://mamiguide.com/award/)
23:09:51	2859/2859	---M-Z	200	added ('OK')	application/javascript	etag:%22b2b-6290105b25b3c-gzip%22	https://mamiguide.com/wp-content/plugins/elementor-pro/assets//lib/instant-page/instant-page.min.js?ver=3.25.5	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor-pro/assets/lib/instant-page/instant-page.min3e3b.js	(from https://mamiguide.com/award/)
23:09:51	24109/24109	---M-Z	200	added ('OK')	application/javascript	etag:%225e2d-6290105b24b9c-gzip%22	https://mamiguide.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://mamiguide.com/award/)
23:09:51	3721/3721	---M-Z	200	added ('OK')	application/javascript	etag:%22e89-6290105b24b9c-gzip%22	https://mamiguide.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.25.5	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min3e3b.js	(from https://mamiguide.com/award/)
23:09:52	5520/5520	---M-Z	200	added ('OK')	application/javascript	etag:%221590-60a40e2edafee-gzip%22	https://mamiguide.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	D:/baby1/baby/mamiguide.com/wp-includes/js/imagesloaded.minbb93.js	(from https://mamiguide.com/award/)
23:09:52	15315/15315	---M-Z	200	added ('OK')	application/javascript	etag:%223bd3-62894c48e9e15-gzip%22	https://mamiguide.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.4.3	D:/baby1/baby/mamiguide.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.minceb1.js	(from https://mamiguide.com/award/)
23:09:52	2356/2356	---M-Z	200	added ('OK')	application/javascript	etag:%22934-62894c48e7ed5-gzip%22	https://mamiguide.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=9.4.3	D:/baby1/baby/mamiguide.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.minceb1.js	(from https://mamiguide.com/award/)
23:09:52	3668/3668	---M-Z	200	added ('OK')	application/javascript	etag:%22e54-5fdb1a6e7e6b2-gzip%22	https://mamiguide.com/wp-content/plugins/deposits-partial-payments-for-woocommerce-pro/assets/js/frontend-min.js?ver=3.1.3	D:/baby1/baby/mamiguide.com/wp-content/plugins/deposits-partial-payments-for-woocommerce-pro/assets/js/frontend-min583f.js	(from https://mamiguide.com/award/)
23:09:53	1458/1458	---M-Z	200	added ('OK')	application/javascript	etag:%225b2-6274f0f05e873-gzip%22	https://mamiguide.com/wp-content/plugins/quick-adsense-reloaded/assets/js/ads.js?ver=2.0.86.1	D:/baby1/baby/mamiguide.com/wp-content/plugins/quick-adsense-reloaded/assets/js/adsa3b1.js	(from https://mamiguide.com/award/)
23:09:53	6263/6263	---M-Z	200	added ('OK')	application/javascript	etag:%221877-6290105b32660-gzip%22	https://mamiguide.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.25.5	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min3e3b.js	(from https://mamiguide.com/award/)
23:09:53	5252/5252	---M-Z	200	added ('OK')	application/javascript	etag:%221484-62894c314f768-gzip%22	https://mamiguide.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.25.10	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min18be.js	(from https://mamiguide.com/award/)
23:09:53	54824/54824	---M-Z	200	added ('OK')	application/javascript	etag:%22d628-62894c3147a66-gzip%22	https://mamiguide.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.25.10	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor/assets/js/frontend-modules.min18be.js	(from https://mamiguide.com/award/)
23:09:53	24914/24914	---M-Z	200	added ('OK')	application/javascript	etag:%226152-6290105b364e1-gzip%22	https://mamiguide.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.25.5	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor-pro/assets/js/frontend.min3e3b.js	(from https://mamiguide.com/award/)
23:09:54	44127/44127	---M-Z	200	added ('OK')	application/javascript	etag:%22ac5f-62894c3147a66-gzip%22	https://mamiguide.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.10	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor/assets/js/frontend.min18be.js	(from https://mamiguide.com/award/)
23:09:54	43447/43447	---M-Z	200	added ('OK')	application/javascript	etag:%22a9b7-6290105b32660-gzip%22	https://mamiguide.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.25.5	D:/baby1/baby/mamiguide.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min3e3b.js	(from https://mamiguide.com/award/)
23:09:55	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	https://gmpg.org/robots.txt		(from https://mamiguide.com/award/)
23:09:55	2067/2067	---M--	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680%22	https://gmpg.org/xfn/default.css	D:/baby1/baby/gmpg.org/xfn/default.css	(from https://gmpg.org/xfn/11)
23:09:55	4170/4170	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2015:09:55%20GMT	https://gmpg.org/xfn/.	D:/baby1/baby/gmpg.org/xfn/.html	(from https://gmpg.org/xfn/11)
23:09:56	16269/16269	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2015:09:55%20GMT	https://gmpg.org/xfn/intro	D:/baby1/baby/gmpg.org/xfn/intro.html	(from https://gmpg.org/xfn/11)
23:09:57	2259/2259	---M-Z	200	added ('OK')	text/plain	date:Tue,%2022%20Oct%202024%2019:30:00%20GMT	http://www.google.com/robots.txt		(from https://mamiguide.com/award/)
23:09:57	7342/7342	---MC-	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2015:09:56%20GMT	https://gmpg.org/xfn/faq	D:/baby1/baby/gmpg.org/xfn/faq.html	(from https://gmpg.org/xfn/11)
23:09:57	5482/5482	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:30:00%20GMT	http://www.google.com/images/branding/googlelogo/1x/googlelogo_white_background_color_272x92dp.png	D:/baby1/baby/www.google.com/images/branding/googlelogo/1x/googlelogo_white_background_color_272x92dp.png	(from http://www.google.com/)
23:09:57	51/51	---MCZ	200	added ('OK')	text/plain	date:Sun,%2015%20Dec%202024%2015:09:57%20GMT	http://fonts.googleapis.com/robots.txt		(from https://mamiguide.com/award/)
23:09:58	74181/74181	---M--	200	added ('OK')	image/png	etag:%22121c5-62894c25889a3%22	https://mamiguide.com/wp-content/plugins/chaty/images/whatsapp.png	D:/baby1/baby/mamiguide.com/wp-content/plugins/chaty/images/whatsapp.png	(from https://mamiguide.com/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.3.31726211816)
23:09:58	78811/78811	---M--	200	added ('OK')	image/png	etag:%22133db-62894c25889a3%22	https://mamiguide.com/wp-content/plugins/chaty/images/whatsapp-welcome-popup.png	D:/baby1/baby/mamiguide.com/wp-content/plugins/chaty/images/whatsapp-welcome-popup.png	(from https://mamiguide.com/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.3.31726211816)
23:09:58	656/656	---M--	200	added ('OK')	image/png	etag:%22290-62894c25889a3%22	https://mamiguide.com/wp-content/plugins/chaty/images/header-top.png	D:/baby1/baby/mamiguide.com/wp-content/plugins/chaty/images/header-top.png	(from https://mamiguide.com/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.3.31726211816)
23:09:58	427/427	---M--	200	added ('OK')	image/png	etag:%221ab-62894c25889a3%22	https://mamiguide.com/wp-content/plugins/chaty/images/header-bottom.png	D:/baby1/baby/mamiguide.com/wp-content/plugins/chaty/images/header-bottom.png	(from https://mamiguide.com/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.3.31726211816)
23:09:59	183/183	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b7-5fdb1a6e7d712%22	https://mamiguide.com/wp-content/plugins/deposits-partial-payments-for-woocommerce-pro/assets/images/greentik.svg	D:/baby1/baby/mamiguide.com/wp-content/plugins/deposits-partial-payments-for-woocommerce-pro/assets/images/greentik.svg	(from https://mamiguide.com/wp-content/plugins/deposits-partial-payments-for-woocommerce-pro/assets/css/frontend.css?ver=3.1.3)
